"BehaviorSpace results (NetLogo 6.1.1)"
"AF/e_v_rum_secfdom.nlogo"
"sens_con"
"03/09/2022 08:42:44:997 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","relative_size","%majority","%liberal_maj","%liberal_min","dominant_distribution","secondary_distribution","dominant","secondary","con_eth","lib_val","con_val","lib_eth","eth_con_maj","eth_con_min","val_con_maj","val_con_min","val_lib_maj","val_lib_min","eth_lib_maj","eth_lib_min","visualize","[step]","et_gl","et_sq","et_cl","et_bl","et_or","et_sq_bl","et_cl_bl","et_sq_or","et_cl_or","vl_gl","vl_sq","vl_cl","vl_bl","vl_or","vl_sq_bl","vl_cl_bl","vl_sq_or","vl_cl_or","den_gl","den_sq","den_cl","den_bl","den_or","den_sq_bl","den_sq_or","den_cl_bl","den_cl_or","cls_et_sq_bl","cls_et_cl_bl","cls_et_sq_or","cls_et_cl_or","cls_et_bl","cls_et_or","cls_et_sq","cls_et_cl","cls_vl_sq_bl","cls_vl_cl_bl","cls_vl_sq_or","cls_vl_cl_or","cls_vl_bl","cls_vl_or","cls_vl_sq","cls_vl_cl","cls_den_sq_bl","cls_den_cl_bl","cls_den_sq_or","cls_den_cl_or","cls_den_bl","cls_den_or","cls_den_sq","cls_den_cl"
"57","70","ethnic","50","50","50","by-value","by-value","0","0","0","5","0","0","0","0","0","0","0","0","0","0","exposure","1000","0.5129975715341569","0.5153005242959836","0.51079941185575","0.5174342105263159","0.5084614563314119","0.5087593094109681","0.5249052478134112","0.5213144517066085","0.4948366875618608","0.6711052159222881","0.6475041889627594","0.6936323066604754","0.6601660401002505","0.6822896647448214","0.6319510268562402","0.684465500485909","0.6618036103330219","0.7040058286594089","0.7138704318936877","0.6325028312570782","0.7917118093174431","0.7243975903614458","0.703107502799552","0.6436170212765957","0.6222826086956522","0.7941326530612245","0.788972286374134","1.0063738365785413","1.038312023604622","1.0543044790393432","1.0007559437141325","1.0235336081166722","1.0283106272503137","1.031345646895802","1.0206936242627118","1.2925295067976987","1.3392683573971293","1.353586999163575","1.3775021956217672","1.3176413892469556","1.3651960575339757","1.324340391015566","1.3572047083735845","0.9269368063900473","1.143709319275883","0.8962109995666618","1.1362773626019502","1.0432769283112515","1.0126149583508497","0.9109301573087819","1.140222821724623"
"11","70","ethnic","50","50","50","by-value","by-value","0","0","0","1","0","0","0","0","0","0","0","0","0","0","exposure","1000","0.510252901827028","0.5045948907060024","0.5157927786499218","0.5083108215477515","0.5121885228592543","0.49909736194947435","0.5166087788180812","0.50963133640553","0.5149095564999454","0.521747838502418","0.5130337769226664","0.5302799581371009","0.5228865406006676","0.5206129236617045","0.5117370892018778","0.5329281183932351","0.5142217101894517","0.5274136428026591","0.6921154913936702","0.6828002244668911","0.7012362637362637","0.6884037819799778","0.6958148558758315","0.6854460093896714","0.6803763440860215","0.6910676532769556","0.7122425629290617","0.9998602323370461","1.0349415023930653","1.0175676683662536","1.0281065534993379","1.0183178972274698","1.022673536218977","1.0091014868304007","1.0316592247375018","1.0343866415853917","1.0547291661826557","1.0394088664996668","1.0438153524039433","1.0450896606449096","1.041543716100745","1.0370076680558054","1.0494881369284852","0.9899195282745893","0.9980382932667194","0.9825979294657091","1.0286190484056024","0.9941911365518724","1.0048941921893602","0.9860984918591804","1.0127237767784687"
"53","70","ethnic","50","50","50","by-value","by-value","0","0","0","5","0","0","0","0","0","0","0","0","0","0","exposure","1000","0.5046199633699631","0.505890945827873","0.5034508740204942","0.510525836972344","0.49863569321533874","0.5161174182697363","0.5050550241694954","0.49483464030003405","0.5019194894452627","0.6616712454212443","0.636190749235475","0.6851090014064697","0.658260553129549","0.6651272123893808","0.6329969515399976","0.6829785045767772","0.6396437095124446","0.6871428571428572","0.7225274725274725","0.6592603211009175","0.7807225738396625","0.722707423580786","0.7223451327433629","0.6672185430463576","0.6506563245823389","0.7769978401727862","0.7842783505154639","1.0254734729813528","1.0034936069743223","0.9962378820199795","1.010501626980506","1.0143635625433023","1.003890444305215","1.0114256374161958","1.0070789336652481","1.3211633621591683","1.311203458153728","1.3350361826979902","1.3191983122362856","1.3161290438682065","1.3265390951162122","1.327829316064865","1.3152936524892131","0.9535359508041628","1.1104238364227565","0.9298665385926723","1.1208285657641328","1.0328362685349586","1.032318511134883","0.9421626896612563","1.115746931075254"
"10","70","ethnic","50","50","50","by-value","by-value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","exposure","1000","0.5104530589455202","0.502087685467888","0.5186978671734762","0.5046117546117547","0.5161973316458371","0.49025653541598857","0.5186472584579489","0.5136296296296298","0.5187480290129295","0.49109701948897955","0.4868096845037223","0.4953225636152469","0.4819364006864011","0.500105468544006","0.47194923527497556","0.4917011347969029","0.5013068783068787","0.49891201513718053","0.6880234505862647","0.6864454443194601","0.6895787139689579","0.6851069819819819","0.6908914728682171","0.6873576309794989","0.6855555555555556","0.6829064587973274","0.6961920529801324","0.9887944312275165","1.0460554503357935","1.0187272056109278","1.0288789811319579","1.017747356429791","1.0238199567859287","1.0039460043124842","1.0374291304363077","0.9507998654414848","0.9763156678727873","1.0099444533718998","0.9906335023400116","0.9637014367158743","1.0002568998642078","0.9807380708055877","0.983506331967749","0.9982228912214832","0.991758626092601","0.995605806811837","1.0110527804585843","0.994954360767803","1.003354953059873","0.9968981578307737","1.0014484841056726"
"63","70","ethnic","50","50","50","by-value","by-value","0","0","0","6","0","0","0","0","0","0","0","0","0","0","exposure","1000","0.5000747354497356","0.5028929990197594","0.4971086496172019","0.5187239821301655","0.47978123964202873","0.510895760743322","0.5273595985479393","0.493757595845763","0.4658048834382939","0.7108809523809514","0.7064760357013875","0.7155169137210187","0.7165295969133922","0.7047342835045853","0.6982094463801787","0.736739269698911","0.7159126063418407","0.6935559606673297","0.7134925041643532","0.6268939393939394","0.8047320410490307","0.7140575079872205","0.712877030162413","0.6280425963488844","0.6255800464037123","0.8091367713004485","0.8001740139211136","0.9798969809358079","1.0114745867783175","1.0316211486290248","0.9732187877869711","0.9949114928822479","1.0024199682079928","1.0040498696419562","0.9926738463390101","1.3609039100981613","1.5129617157670927","1.3954097446121827","1.4242808268664326","1.4332043166315798","1.4098452857393082","1.3770166020543289","1.4693796597623225","0.9070176530280113","1.1685534381746068","0.9034612441399533","1.1556094448688599","1.0312401878260746","1.0295353445044066","0.9053587653323912","1.1621921370175063"
"42","70","ethnic","50","50","50","by-value","by-value","0","0","0","4","0","0","0","0","0","0","0","0","0","0","exposure","1000","0.5042537014805927","0.507075522516699","0.5014851223508271","0.4890574599529827","0.5187350213608417","0.49428628253210577","0.484210387694901","0.5185995903737843","0.5188752783964362","0.6150780312124838","0.5977348631760397","0.6320939696633373","0.6169031217538677","0.6133388037928513","0.6065944993749287","0.6264591234723983","0.5897516641065025","0.6377664651606751","0.6940089585666294","0.644774011299435","0.742369589345172","0.6867832568807339","0.700902625820569","0.637797619047619","0.6510752688172043","0.7323008849557522","0.7525055679287305","1.0123799318834195","0.9917428353475863","1.0133685649973485","1.0139072726652465","1.0016704397660858","1.0136332036657156","1.0128999707951578","1.0027881542772523","1.2241556789645456","1.241793556627861","1.190165505191201","1.2642074437036241","1.233308745214621","1.2265384049637131","1.2062762323529987","1.252963185148413","0.9288418852983522","1.066469541864452","0.9481784849907886","1.0958941669555586","1.0001809916835325","1.0207434097196528","0.9390017936113272","1.081132867797756"
"50","70","ethnic","50","50","50","by-value","by-value","0","0","0","4","0","0","0","0","0","0","0","0","0","0","exposure","1000","0.5102467134882046","0.5107666966157529","0.5096936879545575","0.5074713976499684","0.5130130477217852","0.5138395989974937","0.5007344363135005","0.5077194552142361","0.51867293792517","0.6300403900079742","0.6319669062593591","0.6279914529914531","0.6277094928880635","0.6323637437715108","0.6386867167919803","0.6160966168204481","0.6253032110547773","0.6399128401360549","0.715964343598055","0.6821278825995807","0.7519509476031215","0.7106331168831169","0.7212783171521036","0.6760526315789473","0.6881524008350731","0.7472160356347439","0.7566964285714286","1.0293475083813453","1.0030946337838669","1.0137958053954186","1.0356673226531743","1.016590429707891","1.0243658590431777","1.021539053737466","1.019362821758723","1.239212906480036","1.271343185880322","1.213245538430179","1.3204890380065073","1.2548259967946802","1.2650741121197107","1.226174783528381","1.295888717377012","0.9499799539367056","1.0499778004786435","0.966982384965978","1.0632995195647141","0.9985719810983182","1.0135304715897469","0.9585168139608371","1.056631234314273"
"51","70","ethnic","50","50","50","by-value","by-value","0","0","0","5","0","0","0","0","0","0","0","0","0","0","exposure","1000","0.4832612215980978","0.4854555406279547","0.48099099099099113","0.4652138157894734","0.5002295041728035","0.4661333535537355","0.4642317244358063","0.5041813639035857","0.4962613144431323","0.6688021861241836","0.6634348410210482","0.6743552123552115","0.6606372702589801","0.6764788905252814","0.65414771003943","0.6675682971601345","0.672435332157555","0.680539157811885","0.7324654622741764","0.6713688610240335","0.7956756756756757","0.7293037280701754","0.735438144329897","0.6698513800424628","0.6728395061728395","0.7928004535147393","0.7982954545454546","0.9619111528378601","0.9579869576624831","0.9782158008933514","0.9628492719401801","0.9600135979339744","0.9705483781991887","0.9701912562390771","0.9605311307548104","1.286422142418187","1.358230848924728","1.3223858883181958","1.3846212918940208","1.3211454314197042","1.353439429896236","1.3046858629065876","1.372039469894607","0.9257616575400881","1.095682242078553","0.9298913685204865","1.1032765554052748","1.0079272033530957","1.0164052143475355","0.9278588775364034","1.0996559152138323"
"19","70","ethnic","50","50","50","by-value","by-value","0","0","0","1","0","0","0","0","0","0","0","0","0","0","exposure","1000","0.49894912362339106","0.4942042271454031","0.5038404998162441","0.4911878740567267","0.506609903940001","0.48306935817805374","0.4993956043956039","0.5049874686716794","0.5083148967551624","0.5196370404839459","0.5271695951107721","0.5118719483383207","0.5243377569607081","0.5149971747059123","0.5293271221532093","0.5192935635792776","0.5250802005012534","0.5044010745891278","0.7091698317959848","0.7042780748663101","0.7142070484581498","0.7025109170305677","0.7157497303128371","0.6975543478260869","0.7107894736842105","0.7075109649122807","0.7209623893805309","0.9719397676006032","1.004788317577619","1.00398263728361","1.010598009406436","0.9882742924525622","1.0072082556218136","0.9882182308085468","1.0076835554019012","1.043368862169377","1.0540286758552941","1.0349976572447197","1.023800859545991","1.048669643838331","1.0295381614951777","1.0391161110044422","1.0389647585765687","0.9844486482342117","0.9985002820058829","1.0031271953622527","1.0174840883227136","0.991443784696965","1.010127535834883","0.9939377497163715","1.0079503706129396"
"54","70","ethnic","50","50","50","by-value","by-value","0","0","0","5","0","0","0","0","0","0","0","0","0","0","exposure","1000","0.495600527649348","0.4990889724310776","0.49180439644357166","0.49811237472088093","0.49305818353831543","0.509365718118234","0.4847959183673467","0.48781404393987177","0.4983023231367605","0.6686094349972569","0.6732819548872179","0.6635247913598428","0.6690554084229111","0.6681580468832127","0.6741496598639459","0.6630272108843539","0.6723299695154006","0.6639861242510258","0.7113274821722435","0.6580263157894737","0.7693298969072165","0.7097873500545256","0.7128863134657837","0.6564386317907445","0.6597682119205298","0.7729166666666667","0.7660044150110376","1.0126212694978654","0.9637764004184022","0.9815507749474444","1.0026546744793734","0.9902495737362772","0.9921027247134081","0.9978055494648738","0.9839503501888714","1.2936577157178686","1.3845344850425874","1.2901658257121864","1.3865368894726473","1.3352806635001797","1.3383513575924142","1.2919926355362048","1.3855735333894579","0.9365863309312815","1.1027735874931432","0.9413368728498618","1.0929114006822318","1.012702631646638","1.0171241367660468","0.9388515893408782","1.0976560953678935"
