"BehaviorSpace results (NetLogo 6.2.2)"
"AF/e_v_rum_secfdom.nlogo"
"basic_conval"
"07/02/2022 06:28:19:433 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","relative_size","%majority","%liberal_maj","%liberal_min","dominant_distribution","secondary_distribution","dominant","secondary","con_eth","lib_val","con_val","lib_eth","eth_con_maj","eth_con_min","val_con_maj","val_con_min","val_lib_maj","val_lib_min","eth_lib_maj","eth_lib_min","visualize","[step]","et_gl","et_sq","et_cl","et_bl","et_or","et_sq_bl","et_cl_bl","et_sq_or","et_cl_or","vl_gl","vl_sq","vl_cl","vl_bl","vl_or","vl_sq_bl","vl_cl_bl","vl_sq_or","vl_cl_or","den_gl","den_sq","den_cl","den_bl","den_or","den_sq_bl","den_sq_or","den_cl_bl","den_cl_or","cls_et_sq_bl","cls_et_cl_bl","cls_et_sq_or","cls_et_cl_or","cls_et_bl","cls_et_or","cls_et_sq","cls_et_cl","cls_vl_sq_bl","cls_vl_cl_bl","cls_vl_sq_or","cls_vl_cl_or","cls_vl_bl","cls_vl_or","cls_vl_sq","cls_vl_cl","cls_den_sq_bl","cls_den_cl_bl","cls_den_sq_or","cls_den_cl_or","cls_den_bl","cls_den_or","cls_den_sq","cls_den_cl"
"21","70","ethnic","50","50","50","global","by-value","0","0","0","0","0.2","0","0","0","0","0","0","0","0","0","exposure","1000","0.5030432040365812","0.4992139560829652","0.5071619483990627","0.49878306878306894","0.507247284878864","0.4981495859213248","0.49944534632034593","0.5002361069688839","0.5150032992411746","0.5205442552296857","0.5383690856534302","0.5013718431244203","0.5239444444444442","0.5171888053467003","0.5433074534161495","0.5037012987012989","0.5336266030420517","0.49900472891235015","0.6968818984547461","0.696618743343983","0.6971649484536082","0.6955555555555556","0.6981907894736842","0.6885869565217392","0.7043319415448852","0.7028409090909091","0.6913972286374134","1.0029411663216012","1.0055499639249637","0.9938901598987019","1.0232302392818065","1.0042165784832422","1.0078202633777467","0.9983240927576315","1.0143192184833965","1.0484271625027315","1.0454831079573346","1.0297459049118227","1.035734901247627","1.0469878469472047","1.0325893647949396","1.0388975326986374","1.0406480867599615","0.9884186942124964","1.0088792519566525","1.0110195253632706","0.9924526444182737","0.9984216335540839","1.0022043285988147","0.9999477656940947","1.0007318051478118"
"11","70","ethnic","50","50","50","global","by-value","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","exposure","1000","0.4887234716503006","0.48509824448381367","0.4922300981461287","0.46266132621272754","0.5122563793449875","0.45202353458704486","0.47355060227400697","0.5166430669183972","0.5082248891459418","0.5067548305353186","0.5029943093359099","0.5103923248688791","0.5037605696484199","0.5094585091420535","0.48935169910920523","0.5185100754249684","0.516005873715125","0.5034412955465587","0.6880543237250555","0.6937711386696731","0.6825245365321702","0.6904205607476636","0.6859177215189873","0.6954387990762124","0.6921806167400881","0.6852836879432624","0.680161943319838","0.9526290378446641","0.9979968300260647","0.9831477771316379","0.9671283755477672","0.9750479351492644","0.9748001142809731","0.9682496777953852","0.9813675862831253","0.9952541884926811","1.0200568986550083","1.0494640317723642","0.9904123197011891","1.0075106679303734","1.0186923590264154","1.0230008275557898","1.0040869728063835","1.0026808849208584","0.9880392862197481","0.9979832506324663","0.9806547752632476","0.9954456089272022","0.9889534332987173","1.0002764588025608","0.9840611527273695"
"56","70","ethnic","50","50","50","global","by-value","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","exposure","1000","0.49430424465418915","0.5014601721695545","0.487446480785296","0.494919479549939","0.4936890097584389","0.49981261022927653","0.49033415969424654","0.5030704589528124","0.4844947735191641","0.49301111822108457","0.4804075405906068","0.5050895467836254","0.4847837679304644","0.501238468511705","0.47135692239858845","0.4973659745894019","0.48925339366515863","0.5129843733502268","0.6895296752519597","0.6853546910755148","0.6935307017543859","0.6898096304591266","0.6892497200447928","0.6869212962962963","0.6838235294117647","0.6925162689804772","0.6945676274944568","0.9996252204585531","0.9806683193884931","1.0061409179056249","0.9689895470383282","0.989838959099878","0.9873780195168778","1.002920344339109","0.974892961570592","0.9632076240319006","0.9740083669042461","0.9997786740114116","1.0045943978108614","0.9687833714721581","1.0022108032763057","0.9817023655547192","0.9891336957845979","1.0003820222097797","1.0085301319250959","0.9958706606942889","1.0115175806904155","1.0045883812005534","1.0037729685534749","0.9981005327477123","1.0100074777509283"
"57","70","ethnic","50","50","50","global","by-value","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","exposure","1000","0.518383074678339","0.5228218793085169","0.513939321548018","0.5384289806148033","0.4967826829806001","0.538659688013136","0.5381997552768432","0.505889291200351","0.48759136212624593","0.5044302957951975","0.502764078905504","0.5060983702288053","0.5125748043578334","0.4956542107583773","0.5078638136289","0.5172555317630264","0.49731182795698936","0.49398117386489454","0.6895543175487465","0.6883351893095768","0.6907748049052397","0.688641245972073","0.6905381944444444","0.6818426724137931","0.6952764976958525","0.6953961456102784","0.6857558139534884","1.0385543931080345","1.0376676269838179","1.051008423269249","1.012993628491449","1.0381095813142596","1.0320890230904818","1.0445733787316087","1.0258395117645125","1.0151620773539816","1.0350877140631378","0.9940698565509968","0.988513051379586","1.0251569993122822","0.9913043169402266","1.0049682868990892","1.012760952687524","0.9880071258764769","1.0076464483188492","1.0074730754913162","0.9936773660685367","0.9978584294002016","1.0006071552924791","0.997414945623515","1.00095000978191"
"24","70","ethnic","50","50","50","global","by-value","0","0","0","0","0.2","0","0","0","0","0","0","0","0","0","exposure","1000","0.4982517835085324","0.49369557645419704","0.5029302064173314","0.5089948453608248","0.4869125343282033","0.49919317336309543","0.5199521730089418","0.487370251471375","0.48648282097649187","0.4982795129698252","0.5019256605463506","0.49453556100551815","0.507466863033873","0.4885823099642467","0.5061290922619051","0.5089623622374714","0.49708935259497034","0.48059574040586706","0.7306878306878307","0.7253134796238244","0.7362004287245445","0.7294026776519053","0.7320457018498367","0.729248046875","0.7207865168539326","0.7295751633986928","0.7426160337552743","0.9716530356912961","1.0120593274839322","1.002317492144611","1.0004924174598129","0.9907314703727685","1.0013761587380876","0.9859118477307142","1.0061765856905502","0.9995652919279019","1.0310170038894104","0.9817125145292545","0.9735540722048104","1.0144156878849873","0.977504569304242","0.9912638437122308","1.0017922939983173","1.003584216889881","1.0040343915343914","0.9919395398608881","1.0219811131203536","1.0037970182923839","1.007434323021918","0.9981695029108821","1.0131520185780636"
"7","70","ethnic","50","50","50","global","by-value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","exposure","1000","0.4887479726675702","0.47694867179403244","0.4999688764394647","0.4906798941798943","0.4867965367965367","0.4794903445249065","0.501101062742694","0.47443594749972856","0.498801622418879","0.5063432240567924","0.49247940871652185","0.5195274406058719","0.502547619047619","0.5101771685105015","0.49165020847048513","0.5126967095851219","0.4932991647684127","0.5265697429414243","0.690675600223339","0.6897193585337915","0.6915849673202614","0.6884722222222223","0.6929012345679012","0.6880760368663594","0.6913439635535308","0.6888412017167382","0.6944137168141593","0.9541857856045663","0.997191114857962","0.9536641772974309","1.0026416450642086","0.976452989417991","0.9785102103283913","0.9539234877273265","0.999874818183914","1.0086432111920256","1.0002612275239149","1.0120261215351969","1.0273272435817984","1.0043032063149806","1.0197883069056386","1.0103443539648231","1.0135878498094926","0.9992662042933561","1.0003774235986802","1.0040120877737206","1.008470171654734","0.9998415689558906","1.0062736522116755","1.0016527367651544","1.0043620882188722"
"8","70","ethnic","50","50","50","global","by-value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","exposure","1000","0.5022013575258164","0.49562297605775946","0.5087143908335962","0.513901689708141","0.48973708612883854","0.5088793011611805","0.5185497387360737","0.48245502645502625","0.497483958122256","0.4950585003829599","0.4932791845835326","0.4968201408598757","0.504874551971326","0.48460153820978524","0.5071907957813999","0.5027309474514441","0.4794603174603173","0.490070921985815","0.6906544647809207","0.6924470457079153","0.6888796909492274","0.6861559139784946","0.695446735395189","0.685682326621924","0.6991666666666667","0.6865942028985508","0.6914893617021277","0.9865692257995805","1.0053173967109068","0.9964105529191422","1.0274496867061012","0.9963061790793343","1.0114501332076653","0.9915063464281222","1.015650684423894","1.01947046242348","1.0004678788686026","0.9637312735573577","0.9752735897797192","1.0096013787062683","0.9693239422424194","0.9915076586444922","0.9887049823072307","0.9891623580386157","0.9904778268103885","1.0086148086522464","0.9975395617233689","0.9898455531104073","1.0032484518928932","0.9989211125270592","0.993774861984992"
"1","70","ethnic","50","50","50","global","by-value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","exposure","1000","0.4893637132809812","0.4924108875214817","0.4865850267920331","0.49503683241252283","0.4836336096938772","0.4974169943206642","0.4928241445832062","0.4872509287402904","0.48039867109634543","0.5060938367573563","0.483176728200011","0.5269917096350216","0.50827545382794","0.5038903061224488","0.48325415028396673","0.5315361965681799","0.48309692671394827","0.522485653881003","0.6915602443087174","0.6949941792782305","0.6884288747346072","0.6918508287292817","0.6912667410714286","0.6989678899082569","0.6908983451536643","0.6852345415778252","0.6915961945031712","0.9898873003000156","0.9807472755738711","0.9793961190415886","0.9656227752729009","0.9851506466021561","0.9721251462708429","0.9847210957920818","0.9731529139577785","1.0132022405837293","1.016238524436613","1.0128726018763907","0.9989348860293884","1.0147757401715802","1.0055148567919807","1.013039915585822","1.0075499671472123","1.0094477965859945","0.989614126953872","0.9977937788698951","0.9988016112730419","0.999169353428574","0.998325815395217","1.0037089729609536","0.994227375449591"
"32","70","ethnic","50","50","50","global","by-value","0","0","0","0","0.3","0","0","0","0","0","0","0","0","0","exposure","1000","0.49682210093339724","0.4898789704561065","0.5037345435411731","0.5042760758570387","0.4891842835789023","0.5001139817629179","0.5086818961818963","0.47871782123522266","0.4989696312364423","0.49332779623477313","0.4895261878336239","0.4971126019468562","0.4930603313535487","0.4936018577834719","0.49274316109422456","0.49339607464607455","0.4860181195448018","0.5006920772647455","0.7000276854928018","0.6981132075471698","0.7019337016574586","0.6976203501094091","0.7024943946188341","0.6922872340425532","0.7044663573085846","0.7032657657657657","0.7006507592190889","0.9881902090413918","1.0051198079918027","0.9692425842497905","1.0102456883553992","0.9964142155337113","0.9904336503850907","0.979126472875818","1.007730891801325","0.9876738611944165","0.9846113931611182","0.9741939221952403","0.9991711508730724","0.986186185257017","0.9871025571957807","0.9812256328829368","0.9920280211226783","0.9970316144765674","1.0128428885696326","1.014571979711865","1.0090767578786546","1.0047123646924547","1.0117319603563606","1.0054221776468375","1.0109244507259412"
"39","70","ethnic","50","50","50","global","by-value","0","0","0","0","0.3","0","0","0","0","0","0","0","0","0","exposure","1000","0.5045154155674578","0.5029140014214643","0.5060381576211274","0.526360907610908","0.48048794135750694","0.5239799607478569","0.5286716791979948","0.4792276422764226","0.4816596479861783","0.4966290937191889","0.4821264556339178","0.5104192659596587","0.48824023199023214","0.5058558558558566","0.4732491478153079","0.502789473684211","0.49210801393728226","0.5186372961883164","0.6869054280917739","0.6892939150401837","0.6846342794759825","0.6889690170940171","0.6846357226792009","0.6884490238611713","0.6902439024390243","0.6894736842105263","0.6794217687074829","1.0003762712141229","1.009333643938907","1.0063217353090086","1.0114286615173909","1.0049219464751014","1.0089682152830366","1.0031749397318115","1.0103422713975456","0.9709485960343939","0.9808785911284765","1.0096406669413598","1.0117956859044992","0.9759878563652594","1.0107574276496398","0.9891618555887594","0.9957633496396466","1.0020458371924492","1.0035372426589697","1.0046583045573039","0.9889065587063027","1.0028026935990701","0.9964955314429779","1.0032755864686724","0.9964934308433299"
